415,Davie Selke,us USA,FW,Union Berlin,23-197,2000,19,16,1265,14.1,6,0,6,0,0,3,0,126,148,6,0
416,Benjamin Šeško,us USA,FW,Union Berlin,23-197,2000,29,16,1392,15.5,12,2,14,0,0,0,0,167,192.5,0,0
417,Kevin Sessa,us USA,MFFW,Union Berlin,23-197,2000,28,5,873,9.7,1,0,1,0,0,0,0,89,119,1,0
418,Aaron Seydel,us USA,FW,Union Berlin,23-197,2000,15,5,574,6.4,1,0,1,0,0,1,0,103,73.6,1,0
419,Tim Siersleben,us USA,DF,Union Berlin,23-197,2000,14,10,910,10.1,0,0,0,0,0,1,0,70,113.9,0,0
420,Kiliann Sildillia,us USA,DF,Union Berlin,23-197,2000,27,20,1806,20.1,0,1,1,0,0,2,1,199,216.3,0,0
421,Mohamed Simakan,us USA,DF,Union Berlin,23-197,2000,31,22,2048,22.8,2,2,4,0,0,8,0,242,235,2,89.4
422,Xavi Simons,us USA,MF,Union Berlin,23-197,2000,31,31,2564,28.5,7,11,18,0,1,10,1,356,310.8,7,82.23
423,Tim Skarke,us USA,FWDF,Union Berlin,23-197,2000,28,27,2255,25.1,8,0,8,0,0,6,0,174,278,8,80.43
424,Ellyes Skhiri,us USA,MF,Union Berlin,23-197,2000,25,22,2016,22.4,2,2,4,0,0,1,0,213,286.4,2,87.9
425,Robert Skov,us USA,DFFW,Union Berlin,23-197,2000,25,14,1260,14.0,3,4,7,0,0,2,0,126,154.8,3,0
426,Hrvoje Smolčić,us USA,DF,Union Berlin,23-197,2000,11,3,347,3.9,1,0,1,0,0,0,0,38,43.9,1,0
427,Danilo Soares,us USA,DF,Union Berlin,23-197,2000,5,3,351,3.9,0,0,0,0,0,0,0,42,40.4,0,0
428,Borna Sosa,us USA,FWDF,Union Berlin,23-197,2000,2,0,46,0.5,0,0,0,0,0,0,0,2,5.2,0,0
429,Anton Stach,us USA,MF,Union Berlin,23-197,2000,29,24,2196,24.4,2,3,5,0,0,4,0,0,320.1,2,84.58
430,Anton Stach,us USA,MF,Union Berlin,23-197,2000,2,2,170,1.9,0,0,0,0,0,0,0,0,320.1,2,84.58
431,Jens Stage,us USA,MF,Union Berlin,23-197,2000,28,26,2259,25.1,2,1,3,0,0,5,1,245,290.5,2,80.86
432,Josip Stanišić,us USA,DF,Union Berlin,23-197,2000,18,12,1162,12.9,2,0,2,0,0,3,0,109,146.9,2,0
433,Niklas Stark,us USA,DF,Union Berlin,23-197,2000,16,12,1075,11.9,2,0,2,0,0,4,0,121,126.2,2,0
434,Pascal Stenzel,us USA,DF,Union Berlin,23-197,2000,22,14,1030,11.4,0,5,5,0,0,3,1,97,132.1,0,0
435,Leonidas Stergiou,us USA,DF,Union Berlin,23-197,2000,14,5,504,5.6,1,0,1,0,0,0,0,38,64.5,1,0
436,Angelo Stiller,us USA,MF,Union Berlin,23-197,2000,1,1,84,0.9,0,0,0,0,0,0,0,280,334.1,1,0
437,Angelo Stiller,us USA,MF,Union Berlin,23-197,2000,29,28,2514,27.9,1,5,6,0,0,5,0,280,334.1,1,0
438,Kevin Stöger,us USA,MF,Union Berlin,23-197,2000,30,30,2488,27.6,7,9,16,4,4,8,0,306,305.3,7,70.99
439,Filip Stojilković,us USA,FWMF,Union Berlin,23-197,2000,6,0,154,1.7,0,0,0,0,0,1,0,0,0,0,0
440,Niklas Süle,us USA,DF,Union Berlin,23-197,2000,22,13,1424,15.8,1,0,1,0,0,0,0,91,161.7,1,0
441,Mattias Svanberg,us USA,MF,Union Berlin,23-197,2000,25,20,1715,19.1,1,3,4,0,0,8,0,197,215.3,1,0
442,Attila Szalai,us USA,DF,Union Berlin,23-197,2000,4,4,288,3.2,0,0,0,0,0,1,0,31,50.1,0,0
443,Attila Szalai,us USA,DF,Union Berlin,23-197,2000,3,0,103,1.1,0,0,0,0,0,0,0,31,50.1,0,0
444,Jonathan Tah,us USA,DF,Union Berlin,23-197,2000,29,28,2451,27.2,4,1,5,0,0,6,0,191,285.4,4,0
445,Edmond Tapsoba,us USA,DF,Union Berlin,23-197,2000,26,21,1907,21.2,0,1,1,0,0,4,0,166,220.6,0,0
446,Mathys Tel,us USA,FWMF,Union Berlin,23-197,2000,28,4,880,9.8,6,4,10,0,0,2,0,127,101.5,6,0
447,Nathan Tella,us USA,DFMF,Union Berlin,23-197,2000,23,7,740,8.2,5,2,7,0,0,1,0,70,96.4,5,0
448,Norman Theuerkauf,us USA,MFDF,Union Berlin,23-197,2000,23,13,1158,12.9,0,1,1,0,0,3,0,89,151.9,0,0
449,Jan Thielmann,us USA,FWDF,Union Berlin,23-197,2000,21,19,1525,16.9,1,0,1,0,0,4,1,188,186.4,1,0
450,Denis Thomalla,us USA,MFFW,Union Berlin,23-197,2000,19,3,425,4.7,0,0,0,0,0,0,0,49,67.1,0,0
451,Phillip Tietz,us USA,FW,Union Berlin,23-197,2000,32,29,2225,24.7,8,4,12,0,0,1,0,258,263.6,8,66.67
452,Steffen Tigges,us USA,FW,Union Berlin,23-197,2000,23,5,592,6.6,1,0,1,0,0,0,0,82,89,1,0
453,Umut Tohumcu,us USA,MF,Union Berlin,23-197,2000,18,12,936,10.4,0,2,2,0,0,5,0,84,120.6,0,0
454,Tiago Tomás,us USA,FWMF,Union Berlin,23-197,2000,25,11,1020,11.3,1,1,2,0,0,3,0,114,133.8,1,0
455,Fabio Torsiello,us USA,FWDF,Union Berlin,23-197,2000,9,1,143,1.6,0,0,0,0,0,0,0,6,22.1,0,0
456,Lucas Tousart,us USA,MF,Union Berlin,23-197,2000,21,17,1451,16.1,0,0,0,0,0,5,0,183,202.5,0,0
457,Omar Traoré,us USA,DF,Union Berlin,23-197,2000,29,27,2292,25.5,0,2,2,0,0,5,0,207,260.4,0,76.45
458,Kevin Trapp,us USA,GK,Union Berlin,23-197,2000,30,30,2700,30.0,0,0,0,0,0,2,0,0,141.6,0,0
459,Christopher Trimmel,us USA,DF,Union Berlin,23-197,2000,24,17,1485,16.5,0,1,1,0,0,1,1,112,186.5,0,0
460,Tuta,us USA,DF,Union Berlin,23-197,2000,28,28,2420,26.9,1,2,3,0,0,3,2,0,0,0,0
461,Lukas Ullrich,us USA,DF,Union Berlin,23-197,2000,3,0,22,0.2,0,0,0,0,0,0,0,5,4.2,0,0
462,Sven Ulreich,us USA,GK,Union Berlin,23-197,2000,11,11,990,11.0,0,0,0,0,0,1,0,0,55.7,0,0
463,Deniz Undav,us USA,FWMF,Union Berlin,23-197,2000,28,21,1916,21.3,18,10,28,0,1,4,0,212,236.3,0,0
464,Dayot Upamecano,us USA,DF,Union Berlin,23-197,2000,23,17,1582,17.6,1,0,1,0,0,3,1,169,189.3,1,0
465,Mark Uth,us USA,MFFW,Union Berlin,23-197,2000,9,3,298,3.3,0,0,0,0,0,2,0,32,40.3,0,0
466,Josha Vagnoman,us USA,DF,Union Berlin,23-197,2000,18,12,1183,13.1,2,2,4,0,0,2,0,114,157.3,2,0
467,Ruben Vargas,us USA,MFFW,Union Berlin,23-197,2000,30,24,1931,21.5,4,5,9,0,0,3,0,0,0,0,0
468,Miloš Veljković,us USA,DF,Union Berlin,23-197,2000,21,19,1753,19.5,2,1,3,0,0,2,0,119,215.1,2,0
469,Yorbe Vertessen,us USA,FWMF,Union Berlin,23-197,2000,12,6,531,5.9,3,2,5,0,0,1,0,52,66.8,3,0
470,Oscar Vilhelmsson,us USA,FWMF,Union Berlin,23-197,2000,24,14,1264,14.0,4,1,5,0,0,1,0,129,153.5,4,0
471,Kevin Vogt,us USA,DF,Union Berlin,23-197,2000,16,14,1319,14.7,0,0,0,0,0,2,0,160,313.2,0,89.34
472,Kevin Vogt,us USA,DF,Union Berlin,23-197,2000,16,16,1323,14.7,0,0,0,0,0,5,0,160,313.2,0,89.34
473,Kevin Volland,us USA,FWMF,Union Berlin,23-197,2000,24,16,1263,14.0,2,4,6,1,1,2,2,123,162.1,2,0
474,Aster Vranckx,us USA,MF,Union Berlin,23-197,2000,24,12,1153,12.8,0,0,0,0,0,6,0,153,158.8,0,0
475,Luca Waldschmidt,us USA,MFFW,Union Berlin,23-197,2000,21,13,1127,12.5,3,0,3,0,1,0,0,106,156.9,3,0
476,Kjell-Arik Wätjen,us USA,MF,Union Berlin,23-197,2000,1,1,90,1.0,0,1,1,0,0,0,0,0,0,0,0
477,Wout Weghorst,us USA,FW,Union Berlin,23-197,2000,26,24,1970,21.9,7,3,10,1,1,4,0,204,250,7,76.91
478,Julian Weigl,us USA,MF,Union Berlin,23-197,2000,29,29,2584,28.7,2,3,5,2,2,10,0,254,0,2,0
479,Nelson Weiper,us USA,FWMF,Union Berlin,23-197,2000,4,1,120,1.3,0,0,0,0,0,0,0,8,17,0,0
480,Mitchell Weiser,us USA,DFMF,Union Berlin,23-197,2000,28,28,2456,27.3,3,7,10,0,0,5,0,255,306.9,3,77.46
481,Noah Weißhaupt,us USA,DFFW,Union Berlin,23-197,2000,22,6,714,7.9,1,2,3,0,0,1,0,71,98.4,1,0
482,Timo Werner,us USA,FWMF,Union Berlin,23-197,2000,8,2,207,2.3,2,0,2,1,1,0,0,13,29.7,2,0
483,Silvan Widmer,us USA,DF,Union Berlin,23-197,2000,18,11,1094,12.2,1,2,3,0,0,4,0,84,138.6,1,0
484,Patrick Wimmer,us USA,FWMF,Union Berlin,23-197,2000,12,7,510,5.7,2,0,2,0,0,2,1,82,62.6,2,0
485,Jonas Wind,us USA,FW,Union Berlin,23-197,2000,32,29,2492,27.7,11,7,18,0,1,3,0,281,288.7,0,71.91
486,Florian Wirtz,us USA,MF,Union Berlin,23-197,2000,31,26,2344,26.0,11,11,22,1,1,3,0,325,321.9,0,84.61
487,Maximilian Wittek,us USA,DFFW,Union Berlin,23-197,2000,19,11,904,10.0,3,1,4,0,0,3,0,114,110.9,3,0
488,Maximilian Wöber,us USA,DF,Union Berlin,23-197,2000,25,24,2066,23.0,2,3,5,0,0,4,1,233,246.8,2,86.31
489,Marius Wolf,us USA,DF,Union Berlin,23-197,2000,20,11,1058,11.8,0,1,1,0,0,2,0,85,137.6,0,0
490,Nick Woltemade,us USA,FWMF,Union Berlin,23-197,2000,28,10,1050,11.7,2,0,2,0,0,1,0,193,140.1,2,0
491,Jeong Woo-yeong,us USA,MFFW,Union Berlin,23-197,2000,24,5,579,6.4,1,2,3,0,0,0,0,0,0,0,0
492,Granit Xhaka,us USA,MF,Union Berlin,23-197,2000,31,31,2721,30.2,3,0,3,0,0,5,0,237,0,3,0
493,Dan-Axel Zagadou,us USA,DF,Union Berlin,23-197,2000,19,16,1453,16.1,1,0,1,0,0,1,0,167,181.1,1,0
494,Bryan Zaragoza,us USA,FWMF,Union Berlin,23-197,2000,5,0,99,1.1,0,0,0,0,0,0,0,15,12.4,0,0
495,Robin Zentner,us USA,GK,Union Berlin,23-197,2000,28,28,2520,28.0,0,0,0,0,0,3,0,0,159.5,0,0
496,Cedric Zesiger,us USA,DF,Union Berlin,23-197,2000,21,17,1499,16.7,0,0,0,0,0,5,0,0,0,0,0
497,Michael Zetterer,us USA,GK,Union Berlin,23-197,2000,25,25,2250,25.0,0,0,0,0,0,2,0,0,141.8,0,0
498,Christoph Zimmermann,us USA,DF,Union Berlin,23-197,2000,18,11,1154,12.8,0,0,0,0,0,5,0,124,131.1,0,0
499,Simon Zoller,us USA,FWMF,Union Berlin,23-197,2000,1,0,45,0.5,0,0,0,0,0,0,0,1,4.8,0,0
500,Lovro Zvonarek,us USA,MF,Union Berlin,23-197,2000,3,0,18,0.2,0,0,0,0,0,0,0,2,3.8,0,0
