140,Stephan Fürstner,ng NGA,MF,Greuther Fürth,22,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,1.4,0,0
141,Mijat Gaćinović,ng NGA,FWMF,Greuther Fürth,22,1998,4,1,110,1.2,0,0,0,0,0,1,0,16,14.5,0,0
142,Cristian Gamboa,ng NGA,DF,Greuther Fürth,22,1998,23,20,1722,19.1,1,0,1,0,0,6,0,190,196.5,1,0
143,Silvère Ganvoula M'Boussy,ng NGA,FW,Greuther Fürth,22,1998,9,0,153,1.7,0,0,0,0,0,0,0,32,19.6,0,0
144,Linus Gechter,ng NGA,DF,Greuther Fürth,22,1998,13,6,716,8.0,1,0,1,0,0,0,0,53,93.9,1,0
145,Dennis Geiger,ng NGA,MF,Greuther Fürth,22,1998,20,17,1377,15.3,2,2,4,0,0,6,0,135,178.8,2,0
146,Yannick Gerhardt,ng NGA,MFDF,Greuther Fürth,22,1998,27,17,1574,17.5,1,3,4,0,0,2,0,193,196.1,1,0
147,Hamadi Al Ghaddioui,ng NGA,FW,Greuther Fürth,22,1998,10,7,498,5.5,2,2,4,0,0,2,0,51,59.2,2,0
148,Niko Gießelmann,ng NGA,DFFW,Greuther Fürth,22,1998,28,25,2083,23.1,3,6,9,0,0,3,0,152,269.1,3,0
149,Rafał Gikiewicz,ng NGA,GK,Greuther Fürth,22,1998,34,34,3060,34.0,0,0,0,0,0,0,0,0,203.2,0,0
150,Daniel Ginczek,ng NGA,MFFW,Greuther Fürth,22,1998,2,0,13,0.1,0,0,0,0,0,0,0,2,2.4,0,0
151,Matthias Ginter,ng NGA,DF,Greuther Fürth,22,1998,28,27,2355,26.2,1,0,1,0,0,2,0,229,263.7,1,0
152,Serge Gnabry,ng NGA,FWDF,Greuther Fürth,22,1998,34,25,2185,24.3,14,5,19,0,0,0,0,250,254.3,0,0
153,Leon Goretzka,ng NGA,MF,Greuther Fürth,22,1998,19,19,1396,15.5,3,3,6,0,0,0,0,157,170.8,3,0
154,Jeffrey Gouweleeuw,ng NGA,DF,Greuther Fürth,22,1998,29,29,2576,28.6,2,0,2,1,1,9,0,229,278.4,2,0
155,Jens Grahl,ng NGA,GK,Greuther Fürth,22,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,5.5,0,0
156,Julian Green,ng NGA,MF,Greuther Fürth,22,1998,24,12,1054,11.7,0,0,0,0,0,2,0,110,134.8,0,0
157,Michael Gregoritsch,ng NGA,FWMF,Greuther Fürth,22,1998,25,15,1392,15.5,9,0,9,1,1,3,0,204,164,0,0
158,Sebastian Griesbeck,ng NGA,DFMF,Greuther Fürth,22,1998,29,28,2439,27.1,1,0,1,0,0,7,0,261,274.6,1,0
159,Sebastian Griesbeck,ng NGA,MF,Greuther Fürth,22,1998,1,0,9,0.1,0,0,0,0,0,0,0,261,274.6,1,0
160,Vincenzo Grifo,ng NGA,MFFW,Greuther Fürth,22,1998,34,33,2775,30.8,9,7,16,5,6,0,0,200,354,0,0
161,Lennart Grill,ng NGA,GK,Greuther Fürth,22,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,4.8,0,0
162,Florian Grillitsch,ng NGA,DFMF,Greuther Fürth,22,1998,18,16,1496,16.6,0,0,0,0,0,7,0,165,180.3,0,0
163,Carlos Gruezo,ng NGA,MF,Greuther Fürth,22,1998,17,9,970,10.8,0,0,0,0,0,7,0,73,112.8,0,0
164,Raphaël Guerreiro,ng NGA,DF,Greuther Fürth,22,1998,23,21,1795,19.9,4,2,6,1,1,1,0,150,214.1,4,0
165,Josuha Guilavogui,ng NGA,MFDF,Greuther Fürth,22,1998,15,10,942,10.5,0,0,0,0,0,4,0,143,107.1,0,0
166,Péter Gulácsi,ng NGA,GK,Greuther Fürth,22,1998,33,33,2967,33.0,0,0,0,0,0,1,0,0,179.1,0,0
167,Manuel Gulde,ng NGA,DF,Greuther Fürth,22,1998,20,14,1225,13.6,0,0,0,0,0,2,0,102,142.2,0,0
168,Robert Gumny,ng NGA,DF,Greuther Fürth,22,1998,28,27,2272,25.2,0,0,0,0,0,3,0,229,259.9,0,0
169,Christian Günter,ng NGA,DFMF,Greuther Fürth,22,1998,34,34,3060,34.0,2,9,11,0,0,2,0,184,0,2,0
170,Lasse Günther,ng NGA,DF,Greuther Fürth,22,1998,5,1,161,1.8,0,0,0,0,0,1,0,17,20.2,0,0
171,Joško Gvardiol,ng NGA,DF,Greuther Fürth,22,1998,29,28,2409,26.8,2,2,4,0,0,7,0,336,283.1,2,0
172,Erling Haaland,ng NGA,FW,Greuther Fürth,22,1998,24,21,1911,21.2,22,8,30,6,6,3,0,173,212.4,0,0
173,Janik Haberer,ng NGA,MF,Greuther Fürth,22,1998,26,7,818,9.1,3,0,3,0,0,1,0,86,116.5,3,0
174,Alexander Hack,ng NGA,DF,Greuther Fürth,22,1998,28,24,2074,23.0,3,1,4,0,0,6,1,281,235.1,3,0
175,Robin Hack,ng NGA,FWMF,Greuther Fürth,22,1998,30,13,1364,15.2,0,3,3,0,0,2,0,170,182.6,0,0
176,André Hahn,ng NGA,MFFW,Greuther Fürth,22,1998,32,25,2101,23.3,5,2,7,0,0,5,0,238,268.6,5,65.85
177,Amadou Haidara,ng NGA,MF,Greuther Fürth,22,1998,20,15,1326,14.7,3,1,4,0,0,2,0,163,170.3,3,0
178,Marcel Halstenberg,ng NGA,DF,Greuther Fürth,22,1998,8,5,507,5.6,1,0,1,0,0,0,0,60,60.1,1,0
179,Genki Haraguchi,ng NGA,MF,Greuther Fürth,22,1998,30,23,1755,19.5,2,6,8,0,0,2,0,187,228.6,2,0
180,Luis Hartwig,ng NGA,FW,Greuther Fürth,22,1998,1,0,2,0.0,0,0,0,0,0,0,0,1,0.9,0,0
181,Makoto Hasebe,ng NGA,DF,Greuther Fürth,22,1998,18,12,1187,13.2,0,0,0,0,0,1,0,124,139,0,0
182,Thorgan Hazard,ng NGA,FWDF,Greuther Fürth,22,1998,23,14,1337,14.9,4,1,5,0,0,2,0,147,179.1,4,0
183,Jonas Hector,ng NGA,DF,Greuther Fürth,22,1998,30,30,2553,28.4,0,6,6,0,0,3,0,342,307.1,0,0
